,symbol,country1,country2,value,date,type,category,url,title,StartDate,lastupdate
1819,MEXCRI73262,Mexico,Costa Rica,1153297,2022,Export,"Articles of iron or steel, not specified elsewhere",/mexico/exports/costa-rica/other-articles-iron-steel,"Mexico exports of articles of iron or steel, not specified elsewhere to Costa Rica",1990.0,2023-12-07T09:27:00
1820,MEXCRI73261,Mexico,Costa Rica,1851507,2022,Import,"Articles of iron or steel, not specified elsewhere",/mexico/imports/costa-rica/other-articles-iron-steel,"Mexico Imports from Costa Rica of Articles of iron or steel, not specified elsewhere",1990.0,2023-12-07T09:27:00
1821,MEXCRI73252,Mexico,Costa Rica,12671,2022,Export,"Cast articles not specified elsewhere, of iron or steel",/mexico/exports/costa-rica/cast-articles-iron-steel,"Mexico exports of cast articles not specified elsewhere, of iron or steel to Costa Rica",1990.0,2023-12-07T09:27:00
1822,MEXCRI73242,Mexico,Costa Rica,659159,2022,Export,Sanitary Ware and Parts  of Iron or Steel,/mexico/exports/costa-rica/sanitary-ware-parts-iron-steel,Mexico exports of sanitary ware and parts  of iron or steel to Costa Rica,1990.0,2023-12-07T09:27:00
1823,MEXCRI73232,Mexico,Costa Rica,121638,2022,Export,"Table, Kitchen or Other Household Articles, of Iron or Steel",/mexico/exports/costa-rica/household-articles-parts-iron-steel,"Mexico exports of table, kitchen or other household articles, of iron or steel to Costa Rica",1990.0,2023-12-07T09:27:00
1824,MEXCRI73212,Mexico,Costa Rica,2221192,2022,Export,"Stoves, Ranges, Grates, Cookers, Barbecues, Braziers, of Iron or Steel",/mexico/exports/costa-rica/stoves-ranges-non-electric-domestic-parts-iron-steel,"Mexico exports of stoves, ranges, grates, cookers, barbecues, braziers, of iron or steel to Costa Rica",1990.0,2023-12-07T09:27:00
1825,MEXCRI73202,Mexico,Costa Rica,418744,2022,Export,"Springs and Leaves for Springs, of Iron or Steel",/mexico/exports/costa-rica/springs-leaves-springs-iron-steel,"Mexico exports of springs and leaves for springs, of iron or steel to Costa Rica",1990.0,2023-12-07T09:27:00
1826,MEXCRI73152,Mexico,Costa Rica,80335,2022,Export,"Chain and parts, of iron or steel",/mexico/exports/costa-rica/chain-parts-iron-steel,"Mexico exports of chain and parts, of iron or steel to Costa Rica",1991.0,2023-12-07T09:27:00
1827,MEXCRI73192,Mexico,Costa Rica,146,2022,Export,"Sewing Needles, Knitting Needles, for Use in the Hand, of Iron or Steel",/mexico/exports/costa-rica/needles-sew-knit-bodkins-pins-iron-steel,"Mexico exports of sewing needles, knitting needles, for use in the hand, of iron or steel to Costa Rica",1990.0,2023-12-07T09:27:00
1828,MEXCRI73182,Mexico,Costa Rica,1186379,2022,Export,"Screws, Bolts, Nuts, Coach Screws, Screw Hocks, Rivets, of Iron or Steel",/mexico/exports/costa-rica/screws-bolts-nuts-washers-iron-steel,"Mexico exports of screws, bolts, nuts, coach screws, screw hocks, rivets, of iron or steel to Costa Rica",1990.0,2023-12-07T09:27:00
1829,MEXCRI73181,Mexico,Costa Rica,106112,2022,Import,"Screws, Bolts, Nuts, Coach Screws, Screw Hocks, Rivets, of Iron or Steel",/mexico/imports/costa-rica/screws-bolts-nuts-washers-iron-steel,"Mexico Imports from Costa Rica of Screws, Bolts, Nuts, Coach Screws, Screw Hocks, Rivets, of Iron or Steel",1991.0,2023-12-07T09:27:00
1830,MEXCRI73172,Mexico,Costa Rica,1766913,2022,Export,"Nails, Tacks, Drawing Pins, Staples, of Iron or Steel",/mexico/exports/costa-rica/nails-tacks-drawing-pins-iron-steel,"Mexico exports of nails, tacks, drawing pins, staples, of iron or steel to Costa Rica",1990.0,2023-12-07T09:27:00
1831,MEXCRI73142,Mexico,Costa Rica,1839913,2022,Export,"Cloth, grill iron or steel, expand metal, iron or steel",/mexico/exports/costa-rica/cloth-grill-iron-steel-expand-metal-iron-steel,"Mexico exports of cloth, grill iron or steel, expand metal, iron or steel to Costa Rica",1990.0,2023-12-07T09:27:00
1832,MEXCRI73132,Mexico,Costa Rica,46441,2022,Export,"Barbed wire and twisted wire for fencing, iron/steel",/mexico/exports/costa-rica/barbed-wire-twisted-wire-fencing-iron-steel,"Mexico exports of barbed wire and twisted wire for fencing, iron/steel to Costa Rica",1995.0,2023-12-07T09:27:00
1833,MEXCRI73122,Mexico,Costa Rica,1189472,2022,Export,"Stranded Wire, Ropes, Cables, Plaited Bands, Slings, of Iron or Steel",/mexico/exports/costa-rica/stranded-wire-ropes-no-electrical-ins-iron-steel,"Mexico exports of stranded wire, ropes, cables, plaited bands, slings, of iron or steel to Costa Rica",1990.0,2023-12-07T09:27:00
1834,MEXCRI73112,Mexico,Costa Rica,544738,2022,Export,Containers for compressed or liquified gas,/mexico/exports/costa-rica/containers-compressed-liquefied-gas,Mexico exports of containers for compressed or liquified gas to Costa Rica,1990.0,2023-12-07T09:27:00
1835,MEXCRI73102,Mexico,Costa Rica,1041643,2022,Export,"Tanks, not over 300 liter capacity, iron or steel",/mexico/exports/costa-rica/tanks-not-over-300-liter-capacity-iron-steel,"Mexico exports of tanks, not over 300 liter capacity, iron or steel to Costa Rica",1990.0,2023-12-07T09:27:00
1836,MEXCRI73092,Mexico,Costa Rica,63396,2022,Export,"Tanks, over 300 liter capacity, iron or steel",/mexico/exports/costa-rica/tanks-over-300-liter-capacity-iron-steel,"Mexico exports of tanks, over 300 liter capacity, iron or steel to Costa Rica",1992.0,2023-12-07T09:27:00
1837,MEXCRI73082,Mexico,Costa Rica,3191122,2022,Export,"Structures and Parts of Structures, of Iron or Steel",/mexico/exports/costa-rica/structures-iron-steel,"Mexico exports of structures and parts of structures, of iron or steel to Costa Rica",1991.0,2023-12-07T09:27:00
1838,MEXCRI73072,Mexico,Costa Rica,280759,2022,Export,"Tube or pipe fittings, of iron or steel",/mexico/exports/costa-rica/tube-pipe-fittings-iron-steel,"Mexico exports of tube or pipe fittings, of iron or steel to Costa Rica",1991.0,2023-12-07T09:27:00
1839,MEXCRI73062,Mexico,Costa Rica,7500602,2022,Export,"Other Tubes, Pipes and Hollow Profiles (Open Seam or Welded, Riveted)",/mexico/exports/costa-rica/tubes-pipes-hollow-profiles-iron-steel,"Mexico exports of other tubes, pipes and hollow profiles (open seam or welded, riveted) to Costa Rica",1990.0,2023-12-07T09:27:00
1840,MEXCRI72232,Mexico,Costa Rica,127777,2022,Export,Wire of stainless steel,/mexico/exports/costa-rica/wire-stainless-steel,Mexico exports of wire of stainless steel to Costa Rica,1990.0,2023-12-07T09:27:00
1841,MEXCRI72172,Mexico,Costa Rica,4933070,2022,Export,Wire of Iron or Non-alloy Steel,/mexico/exports/costa-rica/wire-iron-non-alloy-steel,Mexico exports of wire of iron or non-alloy steel to Costa Rica,1990.0,2023-12-07T09:27:00
1842,MEXCRI72162,Mexico,Costa Rica,3894613,2022,Export,"Angles, Shapes and Sections of Iron or Non-alloy Steel",/mexico/exports/costa-rica/angles-shapes-sections-iron-non-alloy-steel,"Mexico exports of angles, shapes and sections of iron or non-alloy steel to Costa Rica",1990.0,2023-12-07T09:27:00
1843,MEXCRI71172,Mexico,Costa Rica,29355,2022,Export,Imitation Jewellery,/mexico/exports/costa-rica/imitation-jewelry,Mexico exports of imitation jewellery to Costa Rica,1991.0,2023-12-07T09:27:00
1844,MEXCRI71132,Mexico,Costa Rica,76921,2022,Export,Articles of Jewellery and Parts  of Precious Metal,/mexico/exports/costa-rica/articles-jewelry-parts-precious-metal-clad,Mexico exports of articles of jewellery and parts  of precious metal to Costa Rica,1993.0,2023-12-07T09:27:00
1845,MEXCRI70192,Mexico,Costa Rica,817463,2022,Export,Glass Fibres,/mexico/exports/costa-rica/glass-fibers-yarn,Mexico exports of glass fibres to Costa Rica,1990.0,2023-12-07T09:27:00
1846,MEXCRI70202,Mexico,Costa Rica,9362,2022,Export,Other Articles of Glass,/mexico/exports/costa-rica/articles-glass,Mexico exports of other articles of glass to Costa Rica,1990.0,2023-12-07T09:27:00
1847,MEXCRI70182,Mexico,Costa Rica,13540,2022,Export,"Glass Beads, Imitation Pearls and Similar Glass Small Wares; Glass Eyes",/mexico/exports/costa-rica/glass-beads-articles-lamp-worked-glass-ornaments,"Mexico exports of glass beads, imitation pearls and similar glass small wares; glass eyes to Costa Rica",1990.0,2023-12-07T09:27:00
1848,MEXCRI70172,Mexico,Costa Rica,29223,2022,Export,"Laboratory, Hygienic or Pharmaceutical Glassware",/mexico/exports/costa-rica/glassware-lab-hygienic-pharmaceutical-use,"Mexico exports of laboratory, hygienic or pharmaceutical glassware to Costa Rica",1990.0,2023-12-07T09:27:00
1849,MEXCRI70132,Mexico,Costa Rica,919318,2022,Export,"Glassware of a Kind Used for Table, Kitchen, Toilet or Similar Purposes",/mexico/exports/costa-rica/glassware-table-kitchen-toilet-use,"Mexico exports of glassware of a kind used for table, kitchen, toilet or similar purposes to Costa Rica",1990.0,2023-12-07T09:27:00
1850,MEXCRI70102,Mexico,Costa Rica,1944219,2022,Export,Containers of Glass; Preserving Jars of Glass; Closures of Glass,/mexico/exports/costa-rica/glass-containers-packing-glass-closures,Mexico exports of containers of glass; preserving jars of glass; closures of glass to Costa Rica,1990.0,2023-12-07T09:27:00
1851,MEXCRI70092,Mexico,Costa Rica,576279,2022,Export,"Glass Mirrors, Including Rear-view Mirrors",/mexico/exports/costa-rica/glass-mirrors-framed-rear-view-mirrors,"Mexico exports of glass mirrors, including rear-view mirrors to Costa Rica",1991.0,2023-12-07T09:27:00
1852,MEXCRI70072,Mexico,Costa Rica,260357,2022,Export,"Safety glass, of tempered or laminated glass",/mexico/exports/costa-rica/safety-glass-tempered-laminated-glass,"Mexico exports of safety glass, of tempered or laminated glass to Costa Rica",1990.0,2023-12-07T09:27:00
1853,MEXCRI69142,Mexico,Costa Rica,44466,2022,Export,Ceramic articles not specified elsewhere,/mexico/exports/costa-rica/ceramic-articles,Mexico exports of ceramic articles not specified elsewhere to Costa Rica,1990.0,2023-12-07T09:27:00
1854,MEXCRI69132,Mexico,Costa Rica,148738,2022,Export,Statuettes and other ornamental ceramic articles,/mexico/exports/costa-rica/statuettes-ornamental-ceramic-articles,Mexico exports of statuettes and other ornamental ceramic articles to Costa Rica,1990.0,2023-12-07T09:27:00
1855,MEXCRI69122,Mexico,Costa Rica,18190,2022,Export,"Ceramic Tableware, Kitchenware, Other Household Articles, Toilet Articles",/mexico/exports/costa-rica/ceramic-tableware-kitchenware-earthenware,"Mexico exports of ceramic tableware, kitchenware, other household articles, toilet articles to Costa Rica",1991.0,2023-12-07T09:27:00
1856,MEXCRI69102,Mexico,Costa Rica,1023293,2022,Export,"Ceramic Sinks, Wash Basins, Baths, Bidets, and Similar Sanitary Fixtures",/mexico/exports/costa-rica/ceramic-sinks-washbasins-water-closet-bowls,"Mexico exports of ceramic sinks, wash basins, baths, bidets, and similar sanitary fixtures to Costa Rica",1990.0,2023-12-07T09:27:00
1857,MEXCRI69072,Mexico,Costa Rica,8463937,2022,Export,"Unglazed Ceramic Flags and Paving, Hearth or Wall Tiles; Mosaic Cubes",/mexico/exports/costa-rica/unglazed-ceramic-flags-paving-hearth-tiles,"Mexico exports of unglazed ceramic flags and paving, hearth or wall tiles; mosaic cubes to Costa Rica",1992.0,2023-12-07T09:27:00
1858,MEXCRI68152,Mexico,Costa Rica,87913,2022,Export,Articles of Stones or of Other Mineral Substances,/mexico/exports/costa-rica/articles-stone-mineral-substance,Mexico exports of articles of stones or of other mineral substances to Costa Rica,1993.0,2023-12-07T09:27:00
1859,MEXCRI68092,Mexico,Costa Rica,7557926,2022,Export,Articles of plaster or items based on plaster,/mexico/exports/costa-rica/articles-plaster-items-based-plaster,Mexico exports of articles of plaster or items based on plaster to Costa Rica,1994.0,2023-12-07T09:27:00
1860,MEXCRI68042,Mexico,Costa Rica,450806,2022,Export,"Millstones, Grindstones, Grinding Wheels and the Like",/mexico/exports/costa-rica/millstones-grinding-various-materials,"Mexico exports of millstones, grindstones, grinding wheels and the like to Costa Rica",1992.0,2023-12-07T09:27:00
1861,MEXCRI68062,Mexico,Costa Rica,201153,2022,Export,"Mineral wools, expanded mineral material and mixture",/mexico/exports/costa-rica/mineral-wools-expanded-mineral-material-mixture,"Mexico exports of mineral wools, expanded mineral material and mixture to Costa Rica",1990.0,2023-12-07T09:27:00
1862,MEXCRI68052,Mexico,Costa Rica,4001543,2022,Export,"Natural or Artificial Abrasive Powder, on a Base of Paper",/mexico/exports/costa-rica/abrasive-powder-base-textile-material,"Mexico exports of natural or artificial abrasive powder, on a base of paper to Costa Rica",1990.0,2023-12-07T09:27:00
1863,MEXCRI68022,Mexico,Costa Rica,170340,2022,Export,Worked Monumental or Building Stone (Except Slate),/mexico/exports/costa-rica/worked-monument-stone-art-granule,Mexico exports of worked monumental or building stone (except slate) to Costa Rica,1991.0,2023-12-07T09:27:00
1864,MEXCRI67022,Mexico,Costa Rica,1677,2022,Export,"Artificial Flowers, Foliage, Fruit",/mexico/exports/costa-rica/artificial-flowers-foliage-fruit-parts-articles,"Mexico exports of artificial flowers, foliage, fruit to Costa Rica",1991.0,2023-12-07T09:27:00
1865,MEXCRI65062,Mexico,Costa Rica,124636,2022,Export,"Headgear not specified elsewhere, whether or not lined or trimmed",/mexico/exports/costa-rica/headgear-lined-trimmed,"Mexico exports of headgear not specified elsewhere, whether or not lined or trimmed to Costa Rica",1990.0,2023-12-07T09:27:00
1866,MEXCRI65052,Mexico,Costa Rica,465351,2022,Export,"Hats and Headgear, Knitted or Crocheted, of Felt or Other Textile Fabric",/mexico/exports/costa-rica/hats-headgear-knitted-crocheted,"Mexico exports of hats and headgear, knitted or crocheted, of felt or other textile fabric to Costa Rica",1993.0,2023-12-07T09:27:00
1867,MEXCRI65042,Mexico,Costa Rica,37614,2022,Export,"Hats and Other Headgear, Plaited of Any Materials",/mexico/exports/costa-rica/hats-headgear-assembled-strips-any-material,"Mexico exports of hats and other headgear, plaited of any materials to Costa Rica",1990.0,2023-12-07T09:27:00
1868,MEXCRI64062,Mexico,Costa Rica,97018,2022,Export,"Parts of Footwear; Insoles, Heel Cushions; Gaiters, Leggings",/mexico/exports/costa-rica/parts-footwear-insoles-gaitors-parts,"Mexico exports of parts of footwear; insoles, heel cushions; gaiters, leggings to Costa Rica",1990.0,2023-12-07T09:27:00
1869,MEXCRI64052,Mexico,Costa Rica,6833,2022,Export,Other Footwear,/mexico/exports/costa-rica/footwear,Mexico exports of other footwear to Costa Rica,1992.0,2023-12-07T09:27:00
1870,MEXCRI64042,Mexico,Costa Rica,394699,2022,Export,Footwear With Uppers of Textile Materials,/mexico/exports/costa-rica/footwear-outer-sole-rub-plastic-lea-upper-textile,Mexico exports of footwear with uppers of textile materials to Costa Rica,1992.0,2023-12-07T09:27:00
1871,MEXCRI64032,Mexico,Costa Rica,2755975,2022,Export,"Footwear With Outer Soles of Rubber, Plastics, Leather, Uppers of Leather",/mexico/exports/costa-rica/footwear-outer-sole-rub-plastic-lea-upper-lea,"Mexico exports of footwear with outer soles of rubber, plastics, leather, uppers of leather to Costa Rica",1992.0,2023-12-07T09:27:00
1872,MEXCRI64022,Mexico,Costa Rica,588917,2022,Export,"Footwear, outer sole and upper rubber or plastic not specified elsewhere",/mexico/exports/costa-rica/footwear-outer-sole-upper-rubber-plastic,"Mexico exports of footwear, outer sole and upper rubber or plastic not specified elsewhere to Costa Rica",1992.0,2023-12-07T09:27:00
1873,MEXCRI64012,Mexico,Costa Rica,277295,2022,Export,"Waterproof footwear, rubber or plastics, bond sole",/mexico/exports/costa-rica/waterproof-footwear-rubber-plastics-bond-sole,"Mexico exports of waterproof footwear, rubber or plastics, bond sole to Costa Rica",1990.0,2023-12-07T09:27:00
1874,MEXCRI63072,Mexico,Costa Rica,1689862,2022,Export,Made-up articles of textile materials nor specified elsewhere,/mexico/exports/costa-rica/made-up-articles-textile-materials,Mexico exports of made-up articles of textile materials nor specified elsewhere to Costa Rica,1992.0,2023-12-07T09:27:00
1875,MEXCRI63071,Mexico,Costa Rica,15096,2022,Import,Made-up articles of textile materials nor specified elsewhere,/mexico/imports/costa-rica/made-up-articles-textile-materials,Mexico Imports from Costa Rica of Made-up articles of textile materials nor specified elsewhere,1994.0,2023-12-07T09:27:00
1876,MEXCRI63052,Mexico,Costa Rica,53070,2022,Export,Sacks and bags of textile material for packing goods,/mexico/exports/costa-rica/sacks-bags-textile-material-packing-goods,Mexico exports of sacks and bags of textile material for packing goods to Costa Rica,1995.0,2023-12-07T09:27:00
1877,MEXCRI63032,Mexico,Costa Rica,7135,2022,Export,"Curtain (Including Drapes), Interior Blinds; Curtain or Bed Valances",/mexico/exports/costa-rica/curtains-interior-blinds-curtain-bed-valances,"Mexico exports of curtain (including drapes), interior blinds; curtain or bed valances to Costa Rica",1994.0,2023-12-07T09:27:00
